loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,fico_score,dti_computed
20000.0,20000.0,20000.0, 60 months,13.99,465.27,C,C4,Facilities Coordinator,10+ years,OWN,70000.0,Source Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68506862, ,debt_consolidation,Debt consolidation,210xx,MD,16.9,0.0,2001-06-01,680.0,684.0,0.0,33.0,67.0,20.0,0.0,31200.0,42.0,35.0,w,0.0,0.0,15473.02,15473.02,2965.17,2592.85,0.0,9915.0,1784.7,2017-01-01,465.27,,2018-08-01,624.0,620.0,0.0,69.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,34856.0,2.0,1.0,0.0,0.0,43.0,3656.0,37.0,2.0,3.0,4367.0,41.0,74200.0,0.0,1.0,0.0,3.0,1835.0,18527.0,44.0,0.0,0.0,46.0,174.0,5.0,5.0,0.0,6.0,37.0,13.0,33.0,1.0,6.0,11.0,9.0,19.0,2.0,19.0,32.0,11.0,20.0,0.0,0.0,0.0,2.0,94.3,44.4,0.0,0.0,84200.0,34856.0,33100.0,10000.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,Y,2017-11-01,COMPLETE,2017-09-01,9915.0,55.0,1.0,682.0,16.9
17600.0,17600.0,17600.0, 60 months,19.89,465.22,E,E3,RN,< 1 year,RENT,44000.0,Verified,2015-12-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68341799, ,credit_card,Debt consolidation,322xx,FL,17.56,0.0,2006-06-01,680.0,684.0,0.0,31.0,67.0,7.0,0.0,12900.0,102.4,25.0,w,8517.69,8517.69,17629.74,17629.74,9082.31,8547.43,0.0,0.0,0.0,2019-02-01,465.22,2019-04-01,2019-03-01,684.0,680.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,133285.0,0.0,4.0,0.0,1.0,13.0,120385.0,83.0,0.0,0.0,5998.0,91.0,12600.0,0.0,1.0,0.0,1.0,19041.0,0.0,102.4,0.0,0.0,112.0,114.0,25.0,13.0,0.0,25.0,37.0,5.0,33.0,0.0,3.0,3.0,3.0,3.0,21.0,3.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,139633.0,133285.0,12600.0,127033.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,682.0,17.56
4200.0,4200.0,4200.0, 36 months,13.44,142.41,C,C3,Manager,10+ years,MORTGAGE,102500.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68487261, ,debt_consolidation,Debt consolidation,134xx,NY,26.21,0.0,1999-01-01,700.0,704.0,0.0,31.0,67.0,14.0,0.0,11947.0,88.5,37.0,w,0.0,0.0,5118.759264685999,5118.76,4200.0,918.76,0.0,0.0,0.0,2019-01-01,142.25,,2019-03-01,719.0,715.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,197024.0,2.0,6.0,2.0,3.0,3.0,32446.0,54.0,0.0,4.0,4797.0,60.0,13500.0,1.0,9.0,2.0,8.0,14073.0,983.0,89.1,0.0,0.0,138.0,203.0,13.0,3.0,7.0,23.0,37.0,7.0,33.0,0.0,2.0,6.0,2.0,7.0,14.0,6.0,16.0,6.0,14.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,264272.0,44393.0,9000.0,60487.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,702.0,26.21
19000.0,19000.0,19000.0, 60 months,14.85,450.52,C,C5,Application Analyst,9 years,OWN,75000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68597047, ,credit_card,Credit card refinancing,112xx,NY,13.09,0.0,2000-06-01,665.0,669.0,2.0,63.0,67.0,15.0,0.0,17771.0,63.7,34.0,w,0.0,0.0,21165.0373511115,21165.04,19000.0,2165.04,0.0,0.0,0.0,2017-02-01,10797.99,,2018-02-01,779.0,775.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,72043.0,2.0,2.0,0.0,1.0,13.0,30388.0,83.0,3.0,6.0,2724.0,75.0,27900.0,0.0,4.0,2.0,9.0,5146.0,884.0,88.2,1.0,0.0,151.0,186.0,1.0,1.0,3.0,3.0,37.0,1.0,63.0,1.0,4.0,10.0,4.0,6.0,13.0,12.0,18.0,10.0,15.0,0.0,0.0,0.0,4.0,94.1,100.0,0.0,0.0,94620.0,48159.0,7500.0,36720.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,667.0,13.09
15850.0,15850.0,15850.0, 60 months,23.13,448.01,F,F2,Lead manufacturing ,10+ years,OWN,45000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366999, ,debt_consolidation,Debt consolidation,440xx,OH,34.85,0.0,2007-01-01,755.0,759.0,1.0,31.0,67.0,18.0,0.0,8799.0,21.3,24.0,f,0.0,0.0,21481.2609462612,21481.26,15850.0,5631.26,0.0,0.0,0.0,2017-09-01,13019.99,,2018-02-01,744.0,740.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,25.0,45025.0,3.0,2.0,2.0,3.0,5.0,36226.0,84.0,2.0,2.0,6833.0,53.0,41300.0,1.0,0.0,1.0,5.0,2649.0,12808.0,35.6,0.0,0.0,90.0,107.0,2.0,2.0,0.0,10.0,37.0,5.0,33.0,0.0,2.0,4.0,4.0,4.0,7.0,16.0,17.0,4.0,18.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,84300.0,45025.0,19900.0,43000.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,757.0,34.85
10000.0,10000.0,10000.0, 60 months,11.99,222.4,C,C1,CARDIOVASCULAR TECH,10+ years,RENT,42500.0,Not Verified,2015-12-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68506885, ,debt_consolidation,Debt consolidation,460xx,IN,31.04,0.0,1998-12-01,705.0,709.0,1.0,31.0,67.0,10.0,0.0,5812.0,40.9,23.0,w,4372.47,4372.47,8434.55,8434.55,5627.53,2807.02,0.0,0.0,0.0,2019-02-01,222.4,2019-04-01,2019-03-01,754.0,750.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,41166.0,1.0,3.0,0.0,2.0,13.0,35354.0,76.0,1.0,1.0,3118.0,67.0,14200.0,1.0,1.0,1.0,3.0,4117.0,7288.0,44.4,0.0,0.0,129.0,204.0,5.0,5.0,0.0,5.0,37.0,5.0,33.0,0.0,4.0,4.0,6.0,9.0,12.0,7.0,11.0,4.0,10.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,61054.0,41166.0,13100.0,46854.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,707.0,31.04
30000.0,30000.0,30000.0, 36 months,15.77,1051.31,D,D1,Vice-President,2 years,MORTGAGE,175000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68394562, ,home_improvement,Home improvement,430xx,OH,18.5,0.0,1997-08-01,725.0,729.0,1.0,61.0,67.0,9.0,0.0,21831.0,50.3,23.0,w,0.0,0.0,33903.7657387675,33903.77,30000.0,3903.77,0.0,0.0,0.0,2016-12-01,23456.38,,2017-09-01,734.0,730.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,408118.0,2.0,4.0,2.0,4.0,6.0,130740.0,84.0,0.0,1.0,12141.0,71.0,43400.0,4.0,3.0,3.0,7.0,51015.0,21569.0,50.3,0.0,0.0,118.0,220.0,16.0,6.0,3.0,16.0,37.0,0.0,61.0,0.0,2.0,2.0,3.0,7.0,9.0,4.0,11.0,2.0,9.0,0.0,0.0,0.0,3.0,95.7,33.3,0.0,0.0,447599.0,152571.0,43400.0,146568.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,727.0,18.5
1500.0,1500.0,1500.0, 36 months,6.49,45.97,A,A2,Teacher,10+ years,MORTGAGE,45000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416953, ,vacation,Vacation,967xx,HI,16.11,0.0,1987-12-01,745.0,749.0,0.0,39.0,67.0,12.0,0.0,3717.0,21.2,37.0,w,0.0,0.0,1598.9833648167998,1598.98,1500.0,98.98,0.0,0.0,0.0,2017-04-01,956.75,,2019-03-01,739.0,735.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,158643.0,3.0,2.0,1.0,2.0,3.0,14683.0,81.0,3.0,5.0,3382.0,52.0,17500.0,0.0,1.0,1.0,8.0,15864.0,8818.0,27.7,0.0,0.0,123.0,336.0,6.0,3.0,4.0,6.0,39.0,12.0,39.0,0.0,1.0,3.0,4.0,15.0,8.0,9.0,25.0,3.0,12.0,0.0,0.0,0.0,4.0,97.2,0.0,0.0,0.0,179105.0,18400.0,12200.0,18050.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,747.0,16.11
25000.0,25000.0,25000.0, 36 months,5.32,752.87,A,A1,Director,1 year,MORTGAGE,150000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68587652, ,credit_card,Credit card refinancing,054xx,VT,9.54,0.0,1996-02-01,795.0,799.0,0.0,31.0,67.0,7.0,0.0,19339.0,42.5,18.0,w,0.0,0.0,27033.110864247403,27033.11,25000.0,2033.11,0.0,0.0,0.0,2018-12-01,752.86,,2018-12-01,784.0,780.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,430856.0,1.0,2.0,0.0,0.0,28.0,25447.0,6.0,1.0,1.0,19339.0,34.0,45500.0,0.0,7.0,0.0,1.0,61551.0,24661.0,44.0,0.0,0.0,166.0,238.0,4.0,4.0,7.0,73.0,37.0,5.0,33.0,0.0,1.0,1.0,3.0,3.0,4.0,4.0,7.0,1.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,512381.0,44786.0,44000.0,51081.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,797.0,9.54
16250.0,16250.0,16250.0, 60 months,13.44,373.41,C,C3,Radiology Tech.,2 years,MORTGAGE,50000.0,Not Verified,2015-12-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68407333, ,debt_consolidation,Debt consolidation,128xx,NY,34.95,0.0,1990-04-01,690.0,694.0,0.0,31.0,67.0,15.0,0.0,27336.0,94.9,21.0,w,7245.32,7245.32,14159.25,14159.25,9004.68,5154.57,0.0,0.0,0.0,2019-02-01,373.41,2019-04-01,2019-03-01,714.0,710.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,201184.0,0.0,10.0,0.0,0.0,38.0,50801.0,94.0,0.0,1.0,9937.0,95.0,28800.0,1.0,1.0,1.0,2.0,13412.0,350.0,98.7,0.0,0.0,194.0,308.0,17.0,8.0,2.0,17.0,37.0,9.0,33.0,0.0,3.0,4.0,3.0,4.0,13.0,4.0,6.0,4.0,15.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,206555.0,78137.0,27300.0,53905.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,692.0,34.95
20200.0,20200.0,20200.0, 60 months,18.49,518.35,D,D5,Manager,4 years,RENT,60000.0,Source Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466066, ,debt_consolidation,Debt consolidation,958xx,CA,34.84,0.0,2004-06-01,720.0,724.0,0.0,31.0,86.0,10.0,1.0,8284.0,40.6,16.0,w,0.0,0.0,9278.43,9278.43,4258.61,5019.82,0.0,0.0,0.0,2017-07-01,518.35,,2017-11-01,564.0,560.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,43224.0,0.0,4.0,2.0,3.0,7.0,34940.0,54.0,2.0,3.0,8284.0,51.0,20400.0,2.0,2.0,1.0,6.0,4322.0,9516.0,46.5,0.0,0.0,138.0,74.0,7.0,7.0,0.0,16.0,37.0,9.0,33.0,0.0,1.0,1.0,4.0,6.0,7.0,6.0,9.0,1.0,10.0,0.0,0.0,0.0,4.0,100.0,25.0,1.0,0.0,84627.0,43224.0,17800.0,64227.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,722.0,34.84
23975.0,23975.0,23975.0, 60 months,19.89,633.73,E,E3,Principal,10+ years,RENT,70000.0,Not Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436934, ,credit_card,Credit card refinancing,220xx,VA,33.2,0.0,1995-06-01,685.0,689.0,1.0,31.0,67.0,10.0,0.0,44807.0,94.9,19.0,w,0.0,0.0,3928.86,3928.86,1478.13,2450.73,0.0,0.0,0.0,2016-07-01,633.73,,2017-02-01,519.0,515.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,57655.0,1.0,1.0,0.0,1.0,24.0,6234.0,30.0,1.0,1.0,9973.0,77.0,47200.0,0.0,0.0,1.0,2.0,6406.0,1249.0,97.2,0.0,0.0,24.0,240.0,4.0,4.0,3.0,52.0,37.0,4.0,33.0,0.0,5.0,7.0,6.0,7.0,1.0,8.0,14.0,7.0,10.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,74779.0,57655.0,44400.0,20800.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,687.0,33.2
15000.0,15000.0,15000.0, 60 months,10.78,324.5,B,B4,Senior Buyer,10+ years,MORTGAGE,65000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68617057, ,debt_consolidation,Debt consolidation,350xx,AL,29.28,0.0,2001-08-01,720.0,724.0,0.0,31.0,67.0,18.0,0.0,24723.0,69.8,32.0,w,0.0,0.0,18520.2766026076,18520.28,15000.0,3520.28,0.0,0.0,0.0,2019-02-01,2536.24,,2019-03-01,704.0,700.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,224194.0,0.0,7.0,1.0,1.0,10.0,71557.0,81.0,1.0,2.0,8415.0,76.0,35400.0,0.0,1.0,1.0,3.0,12455.0,4286.0,84.9,0.0,0.0,172.0,171.0,12.0,10.0,1.0,12.0,37.0,10.0,33.0,0.0,6.0,7.0,7.0,12.0,14.0,10.0,17.0,7.0,18.0,0.0,0.0,0.0,2.0,100.0,71.4,0.0,0.0,256635.0,96280.0,28400.0,83810.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,722.0,29.28
10000.0,10000.0,10000.0, 36 months,10.78,326.35,B,B4,Lpn,3 years,MORTGAGE,41600.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68536799, ,debt_consolidation,Debt consolidation,472xx,IN,15.78,0.0,2004-10-01,695.0,699.0,0.0,31.0,67.0,18.0,0.0,12958.0,52.5,33.0,w,0.0,0.0,11289.9506881354,11289.95,10000.0,1289.95,0.0,0.0,0.0,2017-07-01,5756.97,,2018-12-01,714.0,710.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,168304.0,2.0,9.0,2.0,3.0,2.0,27723.0,94.0,0.0,2.0,4958.0,75.0,24700.0,2.0,4.0,2.0,5.0,9350.0,4617.0,66.8,0.0,0.0,134.0,124.0,16.0,2.0,2.0,16.0,37.0,7.0,33.0,0.0,2.0,5.0,3.0,4.0,16.0,8.0,15.0,5.0,18.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,190694.0,40681.0,13900.0,29512.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,697.0,15.78
15000.0,15000.0,15000.0, 36 months,8.49,473.45,B,B1,Senior Associate,6 years,MORTGAGE,110000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68357012, ,credit_card,Credit card refinancing,085xx,NJ,13.24,0.0,2002-12-01,670.0,674.0,0.0,31.0,71.0,16.0,1.0,19029.0,41.4,33.0,w,0.0,0.0,15657.93,15657.93,15000.0,657.93,0.0,0.0,0.0,2016-07-01,13308.37,,2018-05-01,734.0,730.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,327836.0,0.0,2.0,0.0,1.0,14.0,8820.0,42.0,3.0,5.0,10538.0,42.0,46000.0,2.0,0.0,3.0,7.0,20490.0,10457.0,62.9,0.0,0.0,142.0,150.0,7.0,7.0,4.0,18.0,37.0,11.0,33.0,0.0,5.0,8.0,5.0,10.0,3.0,13.0,24.0,8.0,16.0,0.0,0.0,0.0,4.0,100.0,20.0,1.0,0.0,369112.0,27849.0,28200.0,21124.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,672.0,13.24
23100.0,23100.0,23100.0, 60 months,20.5,618.46,E,E4,Regional Sales Direcdtor,2 years,OWN,110000.0,Not Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376217, ,car,Car financing,197xx,DE,20.43,0.0,1986-08-01,660.0,664.0,0.0,47.0,67.0,11.0,0.0,20594.0,94.9,24.0,w,0.0,0.0,5305.12,5305.12,1158.07,1868.46,0.0,2278.59,410.1462,2016-06-01,618.46,,2016-12-01,584.0,580.0,0.0,47.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,1105.0,55048.0,1.0,3.0,0.0,0.0,25.0,34454.0,43.0,3.0,5.0,4871.0,54.0,21700.0,3.0,0.0,9.0,5.0,5505.0,1106.0,94.9,0.0,0.0,159.0,352.0,3.0,3.0,2.0,3.0,47.0,0.0,47.0,1.0,5.0,5.0,8.0,11.0,10.0,8.0,12.0,6.0,11.0,0.0,0.0,0.0,3.0,87.5,85.7,0.0,0.0,102524.0,55048.0,21700.0,80824.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,662.0,20.43
27300.0,27300.0,27300.0, 36 months,17.27,977.0,D,D3,groundsman,10+ years,MORTGAGE,65000.0,Not Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68526942, ,home_improvement,Home improvement,117xx,NY,25.63,0.0,2002-11-01,660.0,664.0,0.0,31.0,67.0,14.0,0.0,31035.0,83.0,38.0,w,0.0,0.0,8727.52,8727.52,5569.98,3157.54,0.0,0.0,0.0,2016-10-01,977.0,,2018-05-01,524.0,520.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,238105.0,0.0,1.0,0.0,2.0,16.0,29947.0,81.0,2.0,3.0,9413.0,82.0,37400.0,2.0,2.0,3.0,7.0,18316.0,3924.0,87.7,0.0,0.0,150.0,157.0,11.0,9.0,2.0,17.0,37.0,8.0,33.0,0.0,7.0,9.0,7.0,17.0,5.0,11.0,31.0,9.0,14.0,0.0,0.0,0.0,3.0,100.0,85.7,0.0,0.0,253900.0,60982.0,32000.0,37192.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,662.0,25.63
25000.0,25000.0,25000.0, 60 months,11.48,549.57,B,B5,Project Manager,10+ years,MORTGAGE,135000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68396080, ,credit_card,Credit card refinancing,774xx,TX,4.65,0.0,2004-10-01,705.0,709.0,0.0,47.0,67.0,16.0,0.0,7340.0,13.5,33.0,w,0.0,0.0,26482.58,26482.58,25000.0,1482.58,0.0,0.0,0.0,2016-07-01,23774.59,,2019-01-01,709.0,705.0,0.0,47.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,23522.0,0.0,1.0,1.0,2.0,7.0,16182.0,91.0,2.0,6.0,2990.0,33.0,54400.0,1.0,1.0,5.0,9.0,1470.0,38700.0,15.5,0.0,0.0,134.0,100.0,7.0,7.0,5.0,10.0,37.0,3.0,33.0,1.0,3.0,4.0,11.0,13.0,6.0,15.0,21.0,4.0,16.0,0.0,0.0,0.0,4.0,97.0,0.0,0.0,0.0,72150.0,23522.0,45800.0,17750.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,707.0,4.65
15000.0,15000.0,15000.0, 36 months,10.78,489.52,B,B4,Coaching General Manager,1 year,RENT,40000.0,Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68385794, ,credit_card,Credit card refinancing,787xx,TX,10.17,0.0,2006-10-01,670.0,674.0,0.0,31.0,67.0,7.0,0.0,12272.0,75.3,9.0,w,0.0,0.0,17653.9020923722,17653.9,15000.0,2653.9,0.0,0.0,0.0,2018-11-01,1464.61,,2018-12-01,724.0,720.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,12272.0,2.0,0.0,0.0,0.0,12.0,0.0,75.0,2.0,2.0,4917.0,75.0,16300.0,0.0,0.0,0.0,2.0,2045.0,347.0,96.6,0.0,0.0,131.0,110.0,3.0,3.0,0.0,3.0,37.0,21.0,33.0,0.0,4.0,6.0,4.0,4.0,0.0,7.0,9.0,6.0,7.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,16300.0,12272.0,10300.0,0.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,672.0,10.17
10000.0,10000.0,10000.0, 60 months,16.59,246.33,D,D2,Emergency Department technician ,< 1 year,RENT,30000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68374676, ,debt_consolidation,Debt consolidation,447xx,OH,30.84,0.0,2000-09-01,715.0,719.0,2.0,78.0,91.0,19.0,1.0,6118.0,26.6,36.0,w,0.0,0.0,10757.52,10757.52,10000.0,757.52,0.0,0.0,0.0,2016-06-01,9795.24,,2018-04-01,559.0,555.0,0.0,78.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,65214.0,2.0,14.0,1.0,3.0,5.0,59096.0,94.0,1.0,1.0,4807.0,76.0,23000.0,5.0,0.0,7.0,4.0,3432.0,15310.0,28.1,0.0,0.0,183.0,162.0,3.0,3.0,0.0,3.0,37.0,1.0,33.0,1.0,3.0,4.0,3.0,5.0,28.0,4.0,8.0,4.0,19.0,0.0,0.0,0.0,2.0,96.9,0.0,1.0,0.0,85929.0,65214.0,21300.0,62929.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,717.0,30.84
